atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,outlier
44,0,84,0,44,17,41,41,0,0
46,0,81,-1,46,3,35,34,0,0
46,0,79,2,46,8,34,33,0,0
41,0,77,0,38,-8,37,39,2,0
43,0,97,0,42,-7,53,55,2,0
42,4,86,0,42,0,44,45,2,0
53,-2,87,0,54,7,34,33,0,0
37,0,80,0,28,-18,43,52,8,0
47,1,86,-2,46,0,39,39,0,0
84,3,88,0,6,0,4,83,80,1
44,0,75,-7,44,2,31,31,0,0
44,-2,77,0,42,-17,33,35,2,0
38,3,75,0,38,26,37,36,0,0
37,0,106,-7,24,0,69,82,14,0
85,1,88,0,-2,-7,3,91,88,1
43,0,85,1,44,9,42,41,0,0
37,0,81,0,28,4,44,52,8,0
43,0,81,0,44,6,37,37,0,0
37,0,77,3,36,3,41,41,0,0
107,-1,108,0,72,13,1,36,34,1
37,0,77,1,36,17,40,41,0,0
55,4,77,0,54,0,22,23,2,0
37,0,95,0,18,-3,58,77,18,0
39,-3,79,0,38,0,40,40,0,0
79,4,83,0,-28,0,4,112,108,1
46,0,109,1,46,0,63,63,0,0
37,0,96,-6,20,0,59,75,16,0
37,0,78,0,8,1,41,70,30,0
45,0,79,0,44,-22,33,35,2,0
53,-1,81,0,54,5,27,26,0,0
37,0,100,-1,30,14,64,69,6,0
59,0,108,0,60,27,49,48,0,0
38,-5,81,0,38,0,42,42,0,0
85,1,88,0,6,6,3,83,80,1
41,0,81,1,42,4,39,39,0,0
37,-1,97,0,38,17,60,59,0,0
37,0,78,0,0,-23,42,78,36,0
86,2,89,0,8,3,3,81,78,1
42,0,100,7,42,0,58,59,0,0
37,0,106,0,26,-30,69,80,12,0
48,-2,82,0,46,0,34,35,2,0
37,0,80,0,8,22,43,72,30,0
53,-3,85,-7,54,0,32,31,0,0
49,0,86,0,46,-3,38,40,2,0
83,0,87,0,-40,6,4,128,124,1
46,0,76,-7,46,0,29,29,0,0
49,2,80,0,50,0,31,31,0,0
45,1,76,0,44,-1,30,32,2,0
42,0,97,3,42,0,55,55,0,0
64,1,113,2,62,0,49,51,2,0
57,-1,92,8,56,0,34,35,0,0
37,0,81,0,36,-1,43,44,2,0
56,0,89,0,56,12,33,32,0,0
44,0,86,6,44,0,42,42,0,0
49,0,79,6,50,0,30,30,0,0
51,0,86,0,52,1,35,34,0,0
37,0,104,2,18,0,67,86,18,0
37,0,77,0,-22,2,40,101,60,0
38,0,90,0,8,8,52,82,30,0
37,0,77,3,30,12,41,46,6,0
37,4,100,-3,28,0,62,71,8,0
39,-1,76,-3,38,-5,37,37,0,0
84,2,86,-3,-4,0,3,92,88,1
103,3,104,0,70,0,1,34,34,1
37,0,95,-6,16,-11,58,80,22,0
53,0,103,0,54,15,50,49,0,0
37,0,81,-8,34,0,43,47,4,0
39,0,76,-6,38,0,37,37,0,0
46,0,83,0,44,-15,37,39,2,0
41,-2,80,0,38,-16,39,41,2,0
37,-1,76,0,38,4,39,37,0,0
43,0,86,0,44,13,43,42,0,0
37,0,104,0,20,21,67,84,16,0
37,0,92,2,6,0,54,86,32,0
37,0,79,0,16,27,42,64,22,0
53,0,78,0,54,5,25,24,0,0
82,0,86,0,-40,7,5,128,124,1
40,0,79,3,38,0,39,41,2,0
45,-2,79,0,44,-10,33,35,2,0
54,0,108,8,54,0,54,54,0,0
37,-1,75,-3,20,-7,38,54,16,0
43,0,79,0,42,-24,35,37,2,0
43,0,80,-4,42,-10,37,39,2,0
42,-3,106,0,42,0,63,64,2,0
37,0,77,0,-22,14,41,101,60,0
49,0,77,0,46,0,28,30,2,0
49,0,95,1,50,13,46,46,0,0
52,4,86,0,52,0,34,35,0,0
55,-5,85,0,56,28,30,28,0,0
44,0,83,0,42,-17,39,41,2,0
44,0,85,5,44,10,41,41,0,0
44,2,86,0,44,23,43,42,0,0
81,4,86,1,-40,5,4,127,122,1
41,2,86,0,38,-4,45,47,2,0
37,0,106,0,16,-29,69,90,22,0
83,0,86,-3,-4,8,3,92,88,1
45,-2,93,0,46,17,48,47,0,0
55,0,83,-1,54,0,28,28,0,0
44,0,79,-5,44,5,35,35,0,0
37,0,108,3,34,-1,71,75,4,0
82,0,86,-2,-40,5,4,128,124,1
37,0,77,-7,-10,4,40,87,46,0
37,0,81,-3,-4,0,45,86,42,0
37,0,79,6,8,0,42,71,30,0
37,0,79,0,2,27,42,76,34,0
102,4,104,4,70,-20,1,34,32,1
39,1,97,0,38,0,58,58,0,0
84,-4,88,0,6,0,4,83,80,1
51,0,81,0,50,-21,30,32,2,0
51,0,88,0,52,27,37,37,0,0
45,2,87,6,44,0,42,43,2,0
44,4,77,0,44,12,33,33,0,0
77,0,81,0,-40,15,4,123,118,1
44,0,86,1,44,12,42,42,0,0
37,0,106,0,30,-4,69,75,6,0
41,0,77,0,42,3,36,36,0,0
41,0,87,0,42,25,46,46,0,0
46,1,86,0,46,1,40,39,0,0
56,0,88,0,56,4,31,31,0,0
49,0,80,0,50,28,31,31,0,0
50,0,81,2,50,0,32,32,0,0
80,0,84,0,-32,8,4,117,114,1
59,-1,84,0,60,11,25,24,0,0
37,0,77,0,2,-12,40,74,34,0
45,0,80,0,46,20,35,34,0,0
37,0,90,-2,24,-4,52,66,14,0
46,4,88,0,46,0,42,42,0,0
51,0,78,0,52,3,27,26,0,0
41,-2,77,0,38,-19,36,38,2,0
42,-5,81,0,42,0,39,40,2,0
37,0,79,0,30,9,43,48,6,0
45,0,79,0,44,-11,33,35,2,0
41,0,87,-3,42,30,46,46,0,0
49,-1,78,0,50,3,29,29,0,0
48,5,77,0,46,0,29,30,2,0
37,0,79,0,10,-12,43,69,26,0
44,0,78,0,44,7,34,34,0,0
37,3,79,0,34,31,41,45,4,0
37,-1,100,-6,30,-11,64,69,6,0
37,0,76,0,34,0,39,42,4,0
58,0,86,-3,56,0,29,30,0,0
42,5,96,0,42,0,54,55,2,0
53,0,91,0,52,-26,38,39,2,0
37,0,76,-3,28,-6,39,47,8,0
37,-1,75,0,18,0,38,57,18,0
57,0,90,2,56,0,34,33,0,0
105,8,106,3,70,-26,1,36,34,1
56,2,86,0,56,4,30,30,0,0
43,-1,76,0,44,25,32,32,0,0
46,0,77,0,46,4,31,30,0,0
37,0,83,0,-2,-10,47,86,40,0
56,5,86,0,56,2,29,29,0,0
46,2,76,0,46,11,30,30,0,0
53,0,82,0,52,-15,29,30,2,0
37,0,96,0,16,-30,59,81,22,0
37,0,76,0,34,-27,40,43,2,0
45,4,86,0,44,-6,41,42,2,0
53,-1,83,0,54,6,30,29,0,0
78,1,81,0,-40,222,4,123,120,1
59,0,86,0,60,12,28,27,0,0
37,0,76,-6,28,7,39,47,8,0
51,0,81,-2,50,-14,30,32,2,0
41,0,79,4,38,-6,39,41,2,0
56,1,92,0,56,9,36,35,0,0
45,0,93,0,44,-7,48,50,2,0
51,-1,84,0,50,-5,34,35,2,0
44,2,81,0,42,-16,37,39,2,0
56,0,96,0,54,8,40,42,2,0
40,-2,77,0,38,0,37,39,2,0
39,1,81,-3,38,0,41,42,0,0
55,1,80,0,54,0,25,26,2,0
39,0,88,0,38,0,49,50,0,0
83,0,86,1,-2,0,4,89,86,1
52,1,80,3,52,0,28,28,0,0
55,-1,108,8,56,28,53,51,0,0
53,-2,80,0,52,-16,27,28,2,0
55,-2,83,0,54,0,28,29,0,0
44,-1,85,0,44,0,41,41,0,0
43,-2,86,0,44,14,42,42,0,0
42,4,108,0,42,0,66,67,2,0
56,2,82,0,54,-12,26,28,2,0
49,0,95,-2,50,0,46,46,0,0
37,0,75,0,34,15,38,41,4,0
37,0,83,-4,16,0,46,67,22,0
50,-2,86,4,50,0,36,37,0,0
45,-1,79,0,44,0,34,35,0,0
51,0,83,0,52,20,32,31,0,0
41,0,78,-1,38,-3,37,39,2,0
37,0,109,6,34,0,72,75,4,0
37,0,76,0,26,13,40,50,10,0
37,0,103,0,18,-7,66,85,20,0
48,-1,88,0,46,0,39,41,2,0
41,-1,80,0,42,0,39,39,0,0
47,-2,81,0,46,0,35,35,0,0
56,0,86,-1,56,0,30,30,0,0
41,1,89,0,38,0,48,50,2,0
51,-4,83,-4,52,1,32,32,0,0
49,-1,106,0,50,0,57,57,0,0
51,1,86,-5,52,6,35,35,0,0
83,0,87,7,-4,1,4,92,88,1
46,3,83,0,46,6,37,36,0,0
44,0,75,-7,44,12,31,31,0,0
37,0,78,0,18,-24,42,60,18,0
43,0,83,-5,42,0,40,41,2,0
49,0,81,0,46,-14,32,34,2,0
42,-2,89,0,42,0,47,48,0,0
37,0,79,-6,34,0,42,46,4,0
53,0,102,0,54,0,49,48,0,0
44,0,75,-6,44,0,31,31,0,0
65,4,113,0,64,0,48,48,0,0
46,2,86,0,46,2,40,39,0,0
46,0,88,-1,46,0,43,42,0,0
37,0,77,6,34,-29,40,44,4,0
37,0,81,-7,-2,0,44,84,40,0
50,5,85,0,50,0,35,36,0,0
53,-1,77,3,52,-16,25,26,2,0
37,0,80,0,20,-5,43,59,16,0
44,1,79,0,44,2,35,35,0,0
37,0,83,0,2,0,46,81,34,0
50,4,81,-4,50,0,31,32,0,0
37,0,83,0,30,-10,47,52,6,0
46,2,79,0,44,-27,33,35,2,0
45,0,76,0,46,5,30,29,0,0
41,0,83,1,38,-10,42,44,2,0
51,0,83,0,50,-5,32,33,2,0
40,0,83,-1,38,-6,43,44,2,0
43,-1,80,0,42,-10,37,39,2,0
56,-3,97,0,54,6,41,42,2,0
45,0,81,-3,44,-3,36,37,2,0
49,5,86,-2,50,1,37,37,0,0
80,0,84,0,-24,0,4,110,106,1
51,2,82,0,50,-25,31,33,2,0
37,0,80,0,24,3,43,57,14,0
37,-5,97,0,34,3,61,64,2,0
46,-4,85,0,46,0,39,39,0,0
53,5,85,0,54,2,32,31,0,0
37,0,97,0,10,-8,59,86,28,0
42,-2,97,1,42,0,56,56,0,0
46,5,79,0,46,10,33,32,0,0
55,3,86,-7,54,0,31,32,2,0
37,0,76,-6,18,0,39,57,18,0
54,0,83,6,54,0,29,29,0,0
42,-1,75,-3,42,-5,33,34,0,0
43,0,86,-2,42,-9,42,44,2,0
50,-1,84,0,50,0,33,35,2,0
41,0,89,2,38,-11,48,50,2,0
37,3,80,0,18,-5,43,62,20,0
37,0,79,-4,10,0,43,69,26,0
51,0,88,-5,52,3,37,37,0,0
50,-5,77,0,50,0,27,28,0,0
81,-1,86,0,-22,13,4,109,104,1
41,-1,76,0,38,-13,35,37,2,0
56,-4,86,0,56,0,30,30,0,0
48,-2,83,0,46,0,35,37,2,0
55,0,79,0,54,0,25,25,0,0
45,0,79,1,44,0,34,35,2,0
56,0,86,3,56,0,30,30,0,0
37,0,96,0,30,31,59,65,6,0
43,0,85,-5,42,-2,42,44,2,0
49,0,84,0,50,8,35,35,0,0
49,0,82,0,46,-13,33,35,2,0
49,0,86,0,46,-17,38,40,2,0
37,2,77,0,20,0,40,57,16,0
43,0,87,8,42,-9,44,46,2,0
46,0,84,-6,46,5,39,38,0,0
43,0,83,0,42,-6,39,41,2,0
53,0,80,0,52,-11,27,28,2,0
48,0,89,5,50,29,41,40,0,0
37,0,77,0,-20,-4,41,98,58,0
41,0,75,0,42,3,34,34,0,0
37,0,77,-7,26,-1,40,51,10,0
41,0,86,0,38,-13,45,47,2,0
37,0,84,0,30,31,47,53,6,0
37,0,103,0,28,-6,66,75,8,0
37,0,77,0,30,16,40,46,6,0
44,4,78,0,44,0,34,34,0,0
45,0,78,0,46,16,33,32,0,0
46,0,81,-6,44,-25,35,37,2,0
56,-1,96,0,54,9,40,42,2,0
37,-1,83,6,24,0,46,59,14,0
44,-3,83,0,44,0,38,39,0,0
49,0,95,0,50,9,47,46,0,0
44,0,84,0,44,14,41,41,0,0
41,0,87,2,38,-5,46,48,2,0
49,0,84,-1,50,0,35,35,0,0
37,1,79,0,38,26,41,40,0,0
39,-3,75,0,38,0,35,36,0,0
53,1,88,0,54,19,35,34,0,0
44,0,99,-1,44,18,56,55,0,0
40,0,82,2,38,0,42,43,2,0
37,0,77,1,36,11,40,41,0,0
41,2,79,0,42,3,38,37,0,0
74,-42,107,0,62,-1,33,45,12,1
37,0,77,0,34,6,41,44,2,0
37,0,82,0,36,-19,45,46,2,0
38,-4,79,0,38,0,41,40,0,0
41,0,81,0,42,6,41,40,0,0
49,0,87,-4,50,0,38,38,0,0
37,0,77,0,36,-14,40,41,2,0
56,-3,87,0,54,-22,31,33,2,0
43,-4,97,0,42,0,54,55,2,0
37,0,77,0,-22,4,41,101,60,0
41,-2,83,0,38,-24,41,44,2,0
38,3,76,0,36,-5,38,39,2,0
49,0,79,4,50,0,30,30,0,0
52,-1,78,0,52,0,26,26,0,0
45,-3,79,0,44,-9,34,35,2,0
37,0,76,0,38,27,38,37,0,0
51,0,78,0,52,30,27,26,0,0
45,5,78,0,44,-1,33,34,2,0
37,0,79,0,28,28,42,50,8,0
45,-1,76,-3,44,-21,31,32,2,0
48,0,82,0,46,-5,34,35,2,0
46,0,90,0,46,0,44,44,0,0
37,0,79,0,34,6,42,46,4,0
53,-2,77,-2,54,18,24,23,0,0
81,0,85,4,-12,0,4,98,94,1
45,-1,88,0,46,9,42,41,0,0
39,-3,82,1,38,0,43,43,0,0
37,-4,79,0,-2,0,42,81,40,0
44,2,75,0,44,15,31,31,0,0
37,-5,81,0,36,0,45,45,0,0
37,0,79,0,16,-26,42,64,22,0
55,0,82,4,54,0,26,28,2,0
51,0,90,0,50,0,39,41,2,0
41,0,77,2,42,0,36,35,0,0
39,-4,107,0,38,0,68,68,0,0
44,-1,81,1,44,8,37,37,0,0
48,0,87,0,50,28,39,38,0,0
40,-3,82,0,38,0,42,43,2,0
56,-4,97,0,54,7,41,42,2,0
37,0,76,-1,36,-3,39,39,0,0
42,4,83,0,42,0,42,42,0,0
37,-5,76,0,38,4,39,37,0,0
53,3,84,0,52,-7,31,32,2,0
44,0,76,0,44,24,32,32,0,0
42,1,86,3,42,0,44,45,2,0
63,2,111,5,62,0,48,49,2,0
37,-1,75,0,18,-22,38,57,18,0
45,0,79,6,44,-5,33,35,2,0
60,0,110,-2,60,0,50,51,2,0
37,0,76,0,36,28,38,39,2,0
39,0,77,0,38,0,39,39,0,0
37,-1,77,0,34,0,40,43,4,0
52,2,79,4,52,0,27,27,0,0
49,0,88,0,46,-15,40,42,2,0
39,2,81,-1,38,0,41,42,0,0
48,4,79,0,46,0,31,33,2,0
48,-5,84,0,50,30,36,35,0,0
46,0,79,0,46,3,34,33,0,0
37,0,77,-1,36,13,40,41,0,0
43,0,81,0,44,20,37,37,0,0
41,2,85,0,38,0,44,46,2,0
41,0,83,0,42,15,41,41,0,0
42,0,84,0,42,0,42,43,0,0
53,3,84,0,54,1,31,30,0,0
48,-3,78,-1,46,-2,30,32,2,0
47,0,76,-7,46,0,29,30,0,0
37,0,95,0,8,-7,58,87,30,0
37,0,76,3,34,9,40,43,2,0
46,0,78,-1,46,0,32,32,0,0
42,-2,108,0,42,0,67,67,0,0
42,-4,106,0,42,0,64,64,0,0
37,0,77,0,24,-18,40,54,14,0
37,0,104,4,24,0,67,81,14,0
45,0,79,0,44,-7,34,35,2,0
41,0,88,0,38,-16,47,49,2,0
56,0,81,0,56,5,24,24,0,0
37,0,104,0,20,4,67,84,16,0
49,0,82,0,50,10,33,33,0,0
55,0,83,3,54,0,27,28,2,0
51,0,82,0,50,-7,31,33,2,0
44,0,82,0,44,30,38,38,0,0
46,0,79,4,46,0,33,33,0,0
37,0,76,3,18,0,39,57,18,0
49,0,79,-6,50,0,30,30,0,0
45,-2,81,0,46,14,36,35,0,0
37,0,82,0,8,-14,45,74,30,0
37,0,83,0,28,5,46,54,8,0
43,-2,81,0,44,22,37,37,0,0
53,0,84,0,54,6,32,30,0,0
51,-1,86,0,52,26,36,35,0,0
38,1,76,0,38,6,38,37,0,0
37,0,90,0,26,2,52,64,12,0
54,-5,83,8,54,0,29,29,0,0
53,0,86,1,54,10,33,32,0,0
37,0,97,-4,28,0,60,69,8,0
43,6,86,0,42,0,43,45,2,0
37,0,80,-6,36,0,43,44,0,0
78,0,83,4,-46,0,4,129,124,1
49,5,79,3,46,-18,30,32,2,0
53,0,108,0,54,2,55,54,0,0
46,0,84,-6,46,0,39,38,0,0
41,1,106,0,42,3,65,65,0,0
49,-2,80,0,50,0,31,31,0,0
37,0,90,3,26,0,53,64,12,0
77,0,81,3,-40,0,4,123,118,1
56,2,96,0,54,5,40,42,2,0
37,0,81,0,16,4,44,65,22,0
47,0,84,-5,46,0,38,38,0,0
45,0,79,0,46,26,34,33,0,0
49,0,79,0,46,-1,30,32,2,0
49,0,106,-4,46,-15,58,60,2,0
42,0,77,7,42,0,36,36,0,0
38,0,96,0,38,4,58,57,0,0
39,1,78,-6,38,0,39,39,0,0
46,0,79,6,46,0,33,33,0,0
48,0,84,0,50,20,36,35,0,0
57,1149,80,0,34,0,23,46,24,1
41,1,97,0,42,8,55,55,0,0
37,0,92,0,16,8,54,76,22,0
37,0,93,0,10,-12,56,83,26,0
78,3,82,2,-40,18,4,123,120,1
85,2,88,0,2,0,3,86,82,1
37,0,75,0,26,0,38,49,12,0
49,1,79,2,50,2,30,30,0,0
44,-1,93,1,44,0,49,50,0,0
49,1,79,0,50,12,31,30,0,0
37,0,97,4,20,-30,60,77,16,0
49,0,82,0,50,27,33,33,0,0
45,0,86,0,46,14,41,40,0,0
37,-11,75,0,26,-18,38,49,12,0
38,1,92,0,28,31,54,64,10,0
43,0,80,0,42,-2,37,39,2,0
82,1,86,0,-10,3,3,96,92,1
37,1,76,0,34,-16,39,43,4,0
51,4,83,-2,50,-3,32,33,2,0
54,0,81,0,54,0,26,26,0,0
37,0,106,0,28,1,68,77,8,0
45,0,88,-7,44,0,43,44,0,0
43,0,88,0,44,22,45,44,0,0
38,1,93,1,28,1,55,64,10,0
37,0,104,0,16,-18,66,88,22,0
84,0,87,3,-2,0,3,90,86,1
102,-2,103,0,70,-10,1,33,32,1
37,1,76,1,30,0,39,45,6,0
37,0,75,0,28,-26,38,46,8,0
51,-2,81,0,50,-6,30,32,2,0
83,0,86,-2,-4,4,3,92,88,1
81,0,84,0,-14,-17,4,100,96,1
44,0,96,0,44,0,52,52,0,0
47,5,90,0,46,0,42,43,0,0
56,-3,86,0,54,-27,30,32,2,0
45,1,86,0,46,26,40,39,0,0
47,3,84,0,46,0,37,37,0,0
51,2,84,0,52,18,33,32,0,0
37,0,76,-6,28,0,39,47,8,0
38,-2,75,0,38,0,37,36,0,0
46,5,106,0,46,0,60,60,0,0
41,0,76,0,42,26,35,34,0,0
81,1,84,0,-14,-22,3,100,96,1
37,0,77,-3,-12,0,40,90,50,0
45,-2,87,0,44,0,43,43,0,0
51,-4,102,0,52,0,51,50,0,0
50,-5,81,0,50,0,31,32,0,0
43,1,88,2,42,0,45,46,2,0
48,-1,89,-3,46,-6,41,42,2,0
48,-5,81,0,46,0,33,35,2,0
44,0,86,0,44,11,43,42,0,0
42,-3,86,0,42,0,44,45,2,0
41,1,76,0,42,11,35,35,0,0
54,4,80,0,54,0,26,26,0,0
51,-3,79,0,52,0,27,27,0,0
44,0,77,-6,42,-27,33,35,2,0
37,0,79,-6,18,0,43,61,18,0
56,2,96,0,54,31,40,42,2,0
44,0,81,0,42,-30,37,39,2,0
53,-1,90,0,54,16,37,36,0,0
37,0,101,-1,28,0,64,73,8,0
50,0,111,8,50,0,60,62,2,0
37,0,94,1,30,-4,57,63,6,0
41,0,77,0,42,1,36,36,0,0
40,-4,100,-1,38,-1,60,61,2,0
46,0,81,-3,46,5,35,34,0,0
102,0,103,5,70,-1,1,33,32,1
37,0,93,0,10,-9,56,83,26,0
56,0,81,0,56,0,25,24,0,0
37,0,82,2,-4,0,45,87,42,0
37,0,84,0,26,-15,47,58,10,0
37,0,77,5,28,0,40,48,8,0
44,0,86,0,42,-14,43,45,2,0
37,-1,77,0,20,0,40,56,16,0
38,1,75,0,38,14,37,36,0,0
45,0,78,0,44,-13,33,34,2,0
50,-1,83,0,50,0,34,34,0,0
85,0,88,-4,6,0,3,83,80,1
53,3,78,0,52,-6,25,26,2,0
45,0,87,4,46,17,42,41,0,0
46,-5,81,1,46,2,35,35,0,0
37,1,79,0,34,8,41,45,4,0
105,0,106,-3,72,7,1,34,34,1
45,5,81,0,44,0,37,37,0,0
57,0,87,0,56,0,30,30,0,0
51,-5,77,0,50,-16,27,28,2,0
37,0,79,0,16,22,43,64,22,0
53,0,81,2,52,-17,28,29,2,0
37,0,81,0,28,-29,45,53,8,0
47,0,76,7,46,0,28,29,0,0
37,0,80,0,10,21,43,70,26,0
52,1,78,-3,52,0,26,26,0,0
47,1,86,-6,46,0,39,39,0,0
46,0,86,0,46,8,41,40,0,0
37,0,77,-4,26,6,40,51,10,0
44,0,85,0,44,9,41,41,0,0
37,1,106,0,36,0,69,70,0,0
56,-3,81,3,56,15,25,24,0,0
37,0,76,0,26,3,39,50,10,0
47,-3,79,3,46,0,32,32,0,0
47,5,78,-2,46,0,31,32,0,0
37,0,106,3,18,5,69,88,18,0
37,0,86,0,38,16,48,47,0,0
44,0,79,0,44,2,36,35,0,0
51,0,86,0,50,-6,36,37,2,0
41,0,80,0,42,22,39,39,0,0
37,0,92,1,8,0,55,84,30,0
44,0,76,0,42,-14,32,35,2,0
48,-1,87,0,46,-9,39,41,2,0
54,3,85,0,54,0,31,31,0,0
37,0,83,0,8,-28,46,75,28,0
37,0,83,2,28,0,46,54,8,0
51,3,86,0,52,8,35,34,0,0
37,0,79,0,12,-29,43,66,24,0
44,2,88,0,44,10,45,44,0,0
51,-5,86,0,50,-11,35,37,2,0
44,1,83,0,44,0,39,39,0,0
42,0,76,5,42,0,34,35,2,0
53,0,91,0,54,10,38,37,0,0
37,-2,77,0,34,0,40,44,4,0
37,0,76,-1,36,0,39,40,2,0
37,0,79,4,36,-3,42,43,2,0
53,4,79,0,52,-12,26,27,2,0
49,3,82,0,46,-10,33,35,2,0
41,-1,78,0,42,7,37,37,0,0
55,0,29,-674,-22,-1,-26,52,78,1
39,0,77,-4,38,0,38,38,0,0
53,0,104,0,54,3,51,49,0,0
52,0,85,0,54,25,33,31,0,0
43,-5,99,-1,42,-13,56,58,2,0
80,0,84,2,-20,0,4,105,100,1
37,3,100,0,34,0,64,67,4,0
84,0,88,0,0,4,3,88,84,1
41,0,77,0,42,6,36,35,0,0
48,0,86,3,46,0,38,40,2,0
45,-2,82,0,44,-1,37,38,2,0
37,-5,78,0,36,-15,41,42,2,0
43,0,79,-3,42,-6,35,37,2,0
57,2,96,-3,56,0,39,39,0,0
37,0,79,0,16,-6,43,64,22,0
37,-3,79,0,36,0,42,43,0,0
97,-29,107,0,70,0,10,37,28,1
41,0,79,-2,42,21,39,38,0,0
49,0,107,3,50,22,58,58,0,0
45,0,87,0,46,29,42,41,0,0
37,0,77,5,34,-1,41,44,2,0
50,3,77,0,50,-1,27,28,0,0
37,-1,109,-3,36,-26,71,73,2,0
41,0,88,0,38,-3,47,49,2,0
51,0,86,-1,50,-3,36,37,2,0
41,0,88,-1,38,-16,48,50,2,0
38,0,102,0,36,18,65,66,2,0
79,0,83,0,-38,6,4,122,118,1
46,0,81,0,46,18,35,34,0,0
42,0,90,0,42,0,48,48,0,0
37,-1,82,0,38,9,45,43,0,0
53,5,91,0,54,5,38,37,0,0
43,-1,79,-2,42,0,36,37,2,0
41,0,76,-5,42,0,35,35,0,0
43,0,81,0,42,-17,38,40,2,0
37,0,90,0,20,5,53,70,16,0
37,0,77,-1,34,-3,40,43,4,0
40,-2,80,2,38,0,40,41,2,0
37,0,79,2,2,1,42,76,34,0
40,1,88,0,38,0,48,50,2,0
41,2,89,0,38,0,48,50,2,0
80,0,84,0,-32,2,4,117,114,1
50,-1,77,-1,50,0,28,28,0,0
49,0,85,0,46,-25,36,39,2,0
45,0,76,0,44,0,31,32,2,0
49,5,77,0,50,5,28,28,0,0
51,0,83,0,50,-7,32,33,2,0
37,0,78,0,0,13,41,78,36,0
54,1,78,0,54,0,24,24,0,0
45,1,85,0,44,0,40,41,2,0
52,3,91,0,52,0,39,39,0,0
80,0,84,0,-24,6,4,110,106,1
49,0,83,-2,50,0,33,33,0,0
37,0,77,1,12,0,40,64,24,0
37,-1,76,-1,20,-3,39,55,16,0
41,0,82,-3,38,-3,41,43,2,0
41,5,88,-4,38,0,48,50,2,0
43,0,87,0,44,14,44,43,0,0
56,-2,90,-2,56,0,34,33,0,0
52,-1,81,0,52,0,29,30,0,0
37,0,101,5,30,15,64,70,6,0
37,0,76,3,36,0,40,40,0,0
45,-4,76,0,44,-23,31,32,2,0
37,0,76,-4,28,-4,39,47,8,0
45,0,88,0,46,11,42,41,0,0
47,5,83,1,46,0,36,37,0,0
44,0,81,0,42,-24,37,39,2,0
85,0,89,0,2,-1,4,86,82,1
46,0,86,1,46,6,41,40,0,0
38,0,82,0,38,8,44,43,0,0
49,-5,106,0,50,0,57,57,0,0
53,0,86,0,52,-3,33,34,2,0
41,0,93,0,42,17,53,52,0,0
47,1,87,-1,46,0,40,41,0,0
82,0,86,0,-12,-2,3,99,96,1
41,0,85,0,38,-7,44,46,2,0
37,0,76,0,20,3,39,55,16,0
37,0,94,0,10,15,57,84,28,0
37,0,77,0,12,-26,41,65,24,0
46,0,79,0,44,-27,33,35,2,0
43,0,85,0,42,-3,42,44,2,0
49,1,83,0,46,-8,34,37,2,0
54,0,83,-4,54,0,29,29,0,0
37,0,82,0,24,-6,45,59,14,0
39,2,81,0,38,0,42,43,0,0
53,0,81,-2,54,3,28,27,0,0
51,0,84,2,52,0,33,33,0,0
37,0,78,0,-6,-19,41,86,44,0
37,5,76,0,36,0,39,39,0,0
56,0,95,-7,54,0,39,41,2,0
45,4,84,0,44,0,39,40,0,0
45,0,81,-1,44,-7,36,37,2,0
85,-13,89,0,8,0,4,81,78,1
44,0,84,0,44,5,41,41,0,0
49,0,83,0,46,-1,34,36,2,0
45,0,81,0,44,-22,35,37,2,0
71,-33,107,0,60,-21,36,47,12,1
72,-51,88,-1,8,0,16,81,64,1
41,0,78,0,42,14,37,37,0,0
41,-1,82,0,38,-3,41,43,2,0
45,-4,80,0,44,0,35,36,0,0
46,0,82,-4,46,0,36,35,0,0
37,0,81,-4,36,0,44,44,0,0
37,0,76,0,30,-14,39,45,6,0
37,0,103,0,30,16,66,72,6,0
37,0,77,0,36,-13,39,41,2,0
47,0,89,-7,46,0,42,42,0,0
108,2,109,1,72,3,1,36,36,1
49,1,87,8,50,0,38,38,0,0
52,0,87,0,52,-2,35,35,0,0
37,0,77,3,20,-1,40,56,16,0
51,0,81,0,50,-10,30,32,2,0
80,0,84,0,-40,23,4,125,122,1
47,0,85,-1,46,-2,38,39,0,0
84,5,87,0,-2,0,3,90,86,1
45,1,76,0,46,23,30,29,0,0
56,0,97,0,54,20,40,42,2,0
37,0,82,2,26,31,45,56,12,0
44,1,86,-2,44,10,42,42,0,0
37,0,81,0,12,8,45,68,24,0
44,0,82,0,42,-7,38,41,2,0
37,0,79,0,20,-6,42,58,16,0
37,0,76,-1,30,28,40,45,6,0
45,0,85,8,44,-10,40,41,2,0
37,0,80,0,12,2,43,67,24,0
49,-3,77,0,50,5,28,28,0,0
44,5,79,0,42,-13,35,37,2,0
51,0,89,3,52,8,38,37,0,0
41,3,81,0,42,12,39,39,0,0
52,5,79,-3,52,0,27,28,0,0
41,1,86,0,42,6,45,45,0,0
44,0,83,0,44,19,39,39,0,0
52,-1,102,0,52,0,50,50,0,0
51,0,86,0,50,-3,36,37,2,0
37,3,83,0,34,0,47,50,2,0
37,0,77,0,-2,-9,41,80,40,0
46,-2,77,0,46,0,31,31,0,0
45,0,78,0,46,23,33,32,0,0
42,-4,76,-1,42,0,34,35,2,0
