Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;PotenciaActiva
138.598;1596.1;2433;504;0;0;228;2289;49035
138.645;1582.3;2475;544;0;0;276;2604;50055
138.645;1582.3;2475;544;0;0;276;2604;50055
138.021;1593.6;2481;105;0;0;213;2326;49050
138.021;1593.6;2481;105;0;0;213;2326;49050
138.951;1588.6;2506;71;0;0;342;2222;52035
138.951;1588.6;2506;71;0;0;342;2222;52035
138.383;1591.5;2599;164;0;0;493;2182;52050
138.383;1591.5;2599;164;0;0;493;2182;52050
138.383;1591.5;2599;164;0;0;493;2182;52050
138.599;1599.6;2604;74;0;0;417;2418;54045
138.599;1599.6;2604;74;0;0;417;2418;54045
155.056;1621.7;3730;479;0;0;266;2505;64050
138.319;1582.6;2332;62;58;26;293;2664;47040
138.636;1579.8;2295;65;57;26;306;2616;47100
138.565;1584.2;2284;68;57;25;212;2636;46860
137.467;1577.3;2357;60;57;26;251;2770;47460
138.346;1574.2;2317;62;58;26;260;2653;47505
137.968;1570.2;2376;60;61;27;225;2674;47490
138.335;1582.9;2346;482;57;26;151;2658;47460
138.573;1573.5;2264;91;55;25;214;2652;47490
138.061;1572.2;2289;62;56;25;215;2640;47490
137.469;1574.8;2253;3011;55;26;141;2567;47970
138.848;1584.5;2272;65;56;25;193;2641;47520
138.148;1581.7;2309;366;57;26;157;2641;47580
138.829;1568.9;2371;71;60;27;168;2708;47550
138.219;1567.5;2374;71;58;26;210;2789;48030
138.353;1590.7;2413;273;58;26;224;2834;49545
138.401;1569.6;2332;71;56;25;180;2743;48060
138.424;1568.9;2379;88;58;26;185;2770;48540
138.424;1568.9;2379;88;58;26;185;2770;48540
138.846;1569.1;2343;88;55;25;238;2722;48540
138.701;1568.2;2309;74;57;26;216;2685;48540
138.702;1568.7;2399;153;58;26;211;2784;49080
138.061;1587.2;2379;68;55;25;265;2821;49050
150.426;1576.1;2661;330;80;35;424;2993;53385
128.022;1587.1;2410;93;78;34;342;2294;49065
128.022;1587.1;2410;93;78;34;342;2294;49065
138.059;1590.0;2424;65;0;0;251;2324;49065
138.059;1590.0;2424;65;0;0;251;2324;49065
138.363;1574.0;2360;68;0;0;233;2283;49050
138.363;1574.0;2360;68;0;0;233;2283;49050
128.482;1574.7;2334;65;0;0;172;2329;49080
128.482;1574.7;2334;65;0;0;172;2329;49080
139.231;1582.8;2379;77;0;0;213;2263;48840
139.231;1582.8;2379;77;0;0;213;2263;48840
138.116;1582.7;2430;130;0;0;271;2314;49065
138.116;1582.7;2430;130;0;0;271;2314;49065
137.725;1575.7;2433;122;96;38;261;1944;48975
137.725;1575.7;2433;122;96;38;261;1944;48975
138.666;1573.0;2450;99;96;38;210;2041;49005
138.666;1573.0;2450;99;96;38;210;2041;49005
140.007;1575.7;2444;60;96;37;144;2111;49035
140.007;1575.7;2444;60;96;37;144;2111;49035
137.72;1578.0;2436;65;94;37;237;2122;49035
137.72;1578.0;2436;65;94;37;237;2122;49035
130.142;1582.1;2455;454;84;33;212;2093;49005
130.142;1582.1;2455;454;84;33;212;2093;49005
138.235;1579.2;2444;71;0;0;181;2117;49035
138.235;1579.2;2444;71;0;0;181;2117;49035
138.824;1586.8;2368;3802;0;0;175;2041;49065
138.824;1586.8;2368;3802;0;0;175;2041;49065
138.896;1612.2;2329;65;0;0;201;2169;48825
138.896;1612.2;2329;65;0;0;201;2169;48825
90.308;1574.1;1437;887;47;20;168;1902;31770
138.731;1572.9;2180;296;0;0;338;2632;47055
138.527;1595.1;2216;266;0;0;363;2637;47055
137.96;1569.5;2346;391;0;0;291;2870;47055
138.075;1573.6;2334;68;0;0;293;2774;47055
138.239;1575.2;78;77;0;0;301;2785;47025
138.704;1575.1;2362;88;0;0;332;2866;47055
137.485;1569.0;2334;65;0;0;290;2821;47040
137.485;1569.0;2334;65;0;0;290;2821;47040
138.962;1578.2;2332;217;0;0;251;2887;47010
140.006;1572.2;2360;105;0;0;290;2905;47025
138.111;1574.2;2317;65;0;0;313;2806;46980
138.719;1574.1;2360;125;0;0;283;2844;47025
137.842;1577.0;2374;62;0;0;315;2718;47505
137.62;1578.2;2444;74;0;0;271;2782;47490
138.987;1571.2;2393;507;0;0;231;2707;47025
138.763;1581.0;2362;445;38;18;245;2730;47505
138.237;1578.3;2346;991;54;26;366;2795;47535
128.364;1576.7;2272;785;53;26;489;2609;47550
138.267;1577.6;2517;2305;56;27;441;2998;51000
138.833;1530.2;2368;684;51;25;217;2716;47565
138.064;1577.4;2317;594;3;1;284;2594;47565
137.98;1563.2;2343;65;60;27;347;2698;47565
138.123;1587.7;2393;74;60;27;238;2789;47745
138.608;1611.1;2343;65;60;27;323;2723;47550
138.184;1575.6;2329;76;60;27;299;2668;47505
137.88;1580.4;2337;65;60;27;281;2690;47550
130.925;1581.1;2340;99;60;26;322;2707;47580
128.338;1581.7;2455;3539;38;16;267;2441;48060
130.356;1585.9;2202;446;0;0;293;2363;44535
138.814;1577.7;2340;606;0;0;213;2688;47070
139.128;1579.9;2669;3495;0;0;359;3063;50385
139.433;1597.8;2478;145;0;0;328;2909;49035
138.071;1597.3;2528;150;0;0;410;2997;49605
137.416;1600.2;2523;1154;0;0;420;2972;51045
138.665;1612.1;2632;332;0;0;495;3315;52590
155.259;1588.9;3710;206;0;0;251;2390;60255
155.259;1588.9;3710;206;0;0;251;2390;60255
100.104;1573.8;1715;224;37;18;589;2319;39090
137.853;1578.0;2101;96;51;24;257;2597;47040
138.006;1575.9;2405;71;65;30;274;2572;47025
138.293;1603.0;2692;448;0;0;475;2695;53595
138.865;1593.8;2540;510;0;0;339;2513;51105
138.186;1597.1;2565;468;0;0;374;2523;51060
137.943;1592.4;2452;150;0;0;268;2369;49080
138.76;1587.1;2523;403;0;0;281;2375;49020
138.76;1587.1;2523;403;0;0;281;2375;49020
138.256;1583.7;2455;65;0;0;130;2150;49065
138.021;1601.7;2475;190;0;0;268;2121;48555
138.524;1582.3;2422;62;0;0;286;2072;48585
138.246;1555.8;2464;783;72;35;247;2109;48540
138.716;1590.0;2489;223;8;4;233;2184;48045
138.066;1575.7;2512;68;65;32;206;2376;48060
138.647;1578.0;2492;124;73;36;326;2301;48045
138.334;1582.6;2433;125;2;0;314;2285;47535
155.77;1618.5;2306;786;0;0;352;2982;64050
138.169;1583.8;2469;68;82;37;287;2184;49545
137.211;1582.4;2461;158;96;38;326;2125;49530
138.304;1580.9;2511;758;98;39;196;2151;49515
137.649;1590.8;2464;88;94;37;361;2158;49545
139.087;1579.7;2427;65;93;37;288;2126;49560
139.032;1581.9;2461;65;94;37;318;2140;49530
130.675;1580.4;2464;141;95;37;303;2178;49500
137.605;1591.9;2455;66;98;38;293;2063;49500
125.231;1606.7;2492;423;96;38;348;2179;49605
138.768;1594.6;2455;113;57;25;334;3242;49560
90.194;1588.1;1744;331;41;17;388;2368;34560
138.664;1584.0;2607;105;80;40;206;2240;49545
138.189;1585.7;2548;74;79;39;217;2213;49545
138.248;1581.2;2523;71;77;38;240;2176;49530
138.509;1583.4;2489;245;96;38;364;1991;49545
128.611;1581.8;2528;62;97;38;306;1992;49545
138.166;1567.3;2492;62;97;38;299;1981;49530
138.677;1567.2;2602;71;103;40;256;2043;49545
137.684;1570.6;2467;62;96;38;349;1977;49545
150.158;1580.0;2765;189;100;39;397;2428;53850
138.296;1572.5;2616;122;97;38;334;2012;49560
138.645;1588.3;2455;77;95;37;270;2069;49545
137.771;1580.4;2531;192;99;39;347;2119;49545
138.146;1583.9;2596;79;100;39;348;2168;49530
138.146;1583.9;2596;79;100;39;348;2168;49530
137.608;1581.2;2540;803;99;39;365;2126;49575
128.72;1592.7;2571;71;97;38;357;2225;50505
130.044;1595.2;2481;305;100;39;361;2209;48015
130.044;1595.2;2481;305;100;39;361;2209;48015
131.518;1596.5;2450;65;93;37;190;1969;48045
138.183;1584.7;2419;62;0;0;222;1895;47520
138.183;1584.7;2419;62;0;0;222;1895;47520
142.616;1581.7;2188;7003;0;0;387;1646;45015
138.796;1611.5;2413;130;0;0;272;1905;47565
138.187;1585.7;2455;117;49;24;315;1890;47550
158.619;1585.5;3879;338;0;0;377;1993;66570
138.537;1575.1;2486;68;0;0;254;2536;49530
138.32;1569.7;2492;68;0;0;245;2535;49530
138.166;1573.3;2483;62;0;0;300;2512;49545
138.438;1582.1;2444;291;0;0;227;2452;49560
137.843;1570.1;2438;68;0;0;300;2484;49560
128.495;1581.8;2413;71;0;0;215;2518;49005
138.178;1596.4;2475;65;1;0;277;2494;49065
138.178;1596.4;2475;65;1;0;277;2494;49065
150.469;1579.2;2647;65;0;0;508;2825;53250
150.469;1579.2;2647;65;0;0;508;2825;53250
138.452;1585.7;2528;71;0;0;271;2533;49080
130.011;1583.0;2475;147;0;0;339;2496;49080
130.011;1583.0;2475;147;0;0;339;2496;49080
138.846;1572.9;2416;71;0;0;272;2423;49095
137.207;1583.6;2422;71;0;0;261;2440;49080
125.613;1582.2;2469;85;0;0;295;2433;49035
129.487;1573.0;2492;817;4;0;197;2468;49035
138.638;1574.4;2495;68;0;0;223;2511;49005
138.373;1592.8;2526;429;2;0;282;2591;49035
131.323;1568.0;2469;186;0;0;280;2501;49050
150.781;1580.3;2627;62;0;0;495;2781;53505
138.545;1578.0;2438;288;0;0;227;2496;49050
130.732;1585.6;2469;65;2;0;124;2521;49035
138.378;1575.5;2526;189;16;1;133;2553;49050
138.407;1593.4;2585;94;0;0;437;2621;50070
138.938;1593.3;2694;172;0;0;436;2815;52545
138.278;1620.0;2739;102;0;0;397;2903;53055
90.116;1575.5;1755;156;0;0;355;1784;34335
138.498;1593.7;2438;68;0;0;243;2466;49545
138.072;1594.5;2495;74;0;0;300;2534;49560
138.291;1577.0;2503;637;0;0;272;2546;50025
138.058;1589.6;2559;111;0;0;248;2568;50040
137.84;1584.6;2523;65;0;0;265;2574;50040
138.897;1580.5;2517;608;0;0;246;2551;50025
138.147;1581.1;2438;62;0;0;269;2455;50055
138.284;1579.2;2534;338;0;0;326;2553;50565
138.952;1576.8;2565;62;0;0;371;2591;50445
138.624;1572.7;2950;197;0;0;577;3082;50520
128.431;1589.7;2630;1019;0;0;356;2744;52080
128.431;1589.7;2630;1019;0;0;356;2744;52080
138.829;1598.6;2489;63;0;0;278;2511;49515
133.583;1578.8;2436;65;0;0;271;2421;49485
138.524;1580.5;2467;197;0;0;196;2492;49530
131.616;1584.1;2512;755;0;0;238;2495;49530
138.332;1583.6;2427;68;0;0;174;2414;49050
130.472;1583.3;2545;181;0;0;331;2616;49545
138.857;1577.0;2540;68;0;0;213;2537;49515
138.237;1577.6;2531;397;0;0;183;2538;49545
138.264;1564.4;2458;68;0;0;212;2523;49545
138.264;1564.4;2458;68;0;0;212;2523;49545
138.659;1571.4;2365;65;0;0;118;2411;49560
138.766;1582.9;2241;375;83;33;215;2080;46035
138.786;1587.1;2295;710;84;33;203;2174;48060
138.265;1577.2;2360;870;86;34;43;2238;48105
138.93;1590.8;2348;2071;84;33;147;2160;47235
138.696;1588.1;2481;127;89;37;170;2212;48060
137.731;1590.4;2523;361;86;37;263;2173;48555
138.474;1604.2;2461;389;86;36;209;2062;48525
138.381;1585.1;2452;184;83;35;167;2148;48570
128.614;1595.02;2467;62;84;36;208;2101;48525
138.324;1590.54;2523;121;90;38;199;2119;48540
138.735;1586.2;2455;167;87;37;213;2048;48045
138.007;1584.7;2481;412;84;35;220;2114;48045
150.937;1587.6;2607;136;0;0;323;2492;52515
138.533;1594.1;2261;217;0;0;264;2012;44820
138.232;1613.3;2467;195;0;0;201;2424;48090
138.687;1597.1;2582;454;0;0;274;2522;50190
139.276;1595.67;2610;633;0;0;339;2473;51150
138.92;1605.1;2641;384;0;0;278;2888;50580
155.723;1617.9;3229;488;47;23;514;3639;57585
138.872;1594.8;2402;349;72;28;366;1957;49065
128.7;1587.8;2362;215;92;36;202;1976;49050
130.004;1614.5;2357;96;92;36;225;1983;49110
138.686;1588.1;2441;79;97;38;292;1974;49095
150.428;1592.6;2655;890;96;38;286;2406;53205
120.996;1580.5;2368;283;20;8;501;3226;48600
137.581;1590.4;2416;68;90;35;245;2012;49560
138.422;1585.2;2447;201;94;37;275;2042;49590
138.335;1570.7;2424;65;93;37;330;2062;49560
137.848;1579.3;2458;563;94;37;241;2060;49665
150.604;1577.3;2663;125;94;37;471;2426;54585
138.375;1581.0;2512;181;96;38;340;2117;50040
138.717;1576.7;2489;96;97;38;288;2101;50055
150.39;1576.5;2714;65;96;38;474;2502;55065
150.39;1576.5;2714;65;96;38;474;2502;55065
150.39;1576.5;2714;65;96;38;474;2502;55065
128.338;1573.1;2452;122;93;37;349;2121;50565
138.29;1571.1;2472;183;94;37;50;2060;50535
138.79;1587.8;2458;58;96;38;266;2033;50565
138.482;1594.6;2441;69;93;36;221;2055;50550
138.498;1570.0;2447;2996;94;37;111;2065;50580
138.81;1580.4;2424;62;92;36;187;2076;50565
138.477;1570.2;2509;65;92;36;261;2182;50565
138.874;1574.9;2489;65;96;38;291;2131;50535
138.634;1584.8;2467;68;94;37;268;2104;50550
138.364;1586.6;2613;437;100;39;314;2201;50535
138.529;1582.3;2512;72;94;37;295;2122;50550
137.983;1583.7;2602;98;99;39;275;2149;50565
137.52;1585.4;2514;65;99;39;233;2080;50490
132.059;1577.7;2489;63;94;37;234;2170;50565
138.988;1578.7;2526;138;96;38;221;2162;50520
130.908;1577.2;2438;62;93;37;222;2047;50565
132.455;1577.6;2517;65;96;38;268;2066;50550
137.614;1576.3;2492;102;95;37;305;2173;50625
138.567;1581.9;2520;74;96;38;345;2165;50565
138.188;1573.97;2537;670;99;39;337;2110;50550
138.011;1575.85;2486;164;95;37;307;2104;50535
138.271;1578.46;2506;1548;94;37;190;2162;50550
128.399;1576.8;2377;68;92;36;381;1998;50025
137.971;1576.2;2430;77;95;37;277;2028;50070
138.258;1581.0;2500;620;96;38;298;2107;50010
138.239;1571.7;2405;68;93;37;286;2022;50055
138.264;1570.7;2419;133;94;37;346;2122;50055
138.307;1577.2;2413;62;93;37;273;2041;50085
138.402;1568.1;2391;65;92;36;239;2037;50085
138.068;1583.7;2377;65;92;36;403;2285;50055
137.958;1579.0;2391;65;93;37;232;2006;50040
138.67;1576.5;2452;142;95;37;246;2048;50085
138.885;1585.2;2436;68;95;37;286;2036;50085
138.018;1599.5;2391;71;85;33;271;2330;49590
90.435;1583.7;1682;38;0;0;524;2328;34650
154.724;1601.17;3699;150;0;0;766;3045;66540
148.722;1607.6;2734;119;0;0;333;2808;53070
137.571;1586.7;2391;85;63;27;271;2780;49050
128.476;1579.3;2168;133;59;25;167;2472;46050
138.609;1582.1;2309;71;60;25;188;2712;48660
137.967;1575.9;2317;65;60;25;213;2740;49050
138.27;1578.5;2309;71;60;25;198;2732;49065
138.152;1576.6;2323;178;42;18;221;2770;49230
137.668;1576.8;2292;68;0;0;203;2696;49020
138.53;1574.8;2337;291;0;0;191;2721;49080
138.53;1574.8;2337;291;0;0;191;2721;49080
138.53;1574.8;2337;291;0;0;191;2721;49080
137.22;1580.2;2399;113;103;51;333;2321;49005
137.193;1580.5;2348;122;101;49;342;2263;49065
137.855;1590.1;2334;637;98;48;246;2236;49050
138.763;1575.9;2362;68;103;50;148;2234;49005
137.156;1582.1;2360;77;101;50;157;2242;49020
136.957;1582.2;2379;74;104;51;170;2243;48720
138.608;1580.0;2275;62;99;48;129;2163;48525
149.449;1580.1;2500;220;100;49;158;2518;53490
138.153;1584.9;2402;71;88;35;214;2245;48570
137.823;1618.3;2565;139;0;0;299;2524;50400
138.432;1576.8;2371;62;85;33;229;2244;48570
128.628;1577.9;2368;62;86;34;211;2196;47940
128.425;1579.6;2368;71;85;33;225;2275;48540
138.436;1590.2;2360;361;85;33;219;2249;48570
137.951;1580.6;2405;99;88;34;230;2257;48570
138.236;1575.9;2371;68;85;33;215;2295;48570
138.236;1575.9;2371;68;85;33;215;2295;48570
137.719;1583.8;2382;155;85;33;175;2278;48540
128.329;1567.4;2306;321;99;48;190;2216;48570
138.671;1571.7;2360;93;102;50;209;2216;48525
138.014;1577.0;2337;68;101;50;128;2201;48540
135.046;1567.4;2354;65;102;50;288;2252;48540
135.543;1592.1;2382;77;103;50;376;2223;48510
135.148;1587.4;2329;65;102;51;352;2161;48030
135.636;1580.4;2309;65;100;49;271;2191;48045
135.269;1597.4;2292;63;100;49;216;2165;48030
135.081;1593.4;2253;60;99;49;175;2104;47535
127.569;1578.8;2287;60;82;32;246;2182;48525
137.846;1592.2;2604;65;0;0;312;2625;51000
137.557;1592.6;2565;76;0;0;255;2561;50100
132.67;1601.7;2489;136;70;28;219;2898;49005
128.961;1585.6;2649;65;81;32;236;2908;49005
150.523;1587.3;2661;85;0;0;317;2725;53550
138.719;1583.7;2467;74;52;21;180;2386;49080
138.037;1589.9;2433;65;82;34;247;2387;49065
128.187;1591.1;2368;147;78;32;243;2375;49050
138.146;1583.7;2402;91;82;34;223;2260;49080
138.374;1583.9;2410;65;84;34;246;2276;49050
138.652;1578.9;2464;449;82;34;238;2394;49050
137.779;1570.7;2467;71;83;34;220;2396;49065
138.704;1589.1;2427;144;82;33;207;2337;49035
138.294;1584.7;2402;1762;81;33;280;2223;49050
138.225;1567.0;2357;65;81;33;218;2226;48540
138.792;1570.1;2430;68;85;35;209;2292;48540
138.321;1586.3;2447;322;85;35;212;2316;48495
138.704;1575.0;2362;62;83;33;296;2426;48045
138.704;1575.0;2362;62;83;33;296;2426;48045
128.681;1579.3;2377;494;82;34;165;2170;48045
138.373;1579.3;2326;110;80;33;229;2223;48030
130.738;1575.2;2346;62;82;34;288;2214;48030
149.301;1582.3;2506;124;83;33;273;2561;52020
137.315;1583.6;2438;130;87;34;262;2193;48150
138.192;1577.3;2514;116;88;34;230;2190;48015
137.712;1573.7;2407;519;87;34;262;2365;48600
133.505;1591.3;2286;68;84;33;260;2154;48540
137.053;1587.9;2388;625;85;33;214;2275;48555
150.425;1575.8;2593;195;88;34;348;2592;53070
90.1;1578.2;333;0;0;0;275;2238;34065
138.607;1621.9;2824;178;0;0;539;2739;58785
153.339;1589.8;3662;48427;0;0;770;3981;73290
138.437;1585.5;2545;65;0;0;231;2123;50505
138.164;1608.4;2436;245;0;0;197;1981;49050
116.193;1607.2;2225;333;0;0;510;2658;46035
137.937;1614.2;2444;5193;0;0;232;2288;49050
137.937;1614.2;2444;5193;0;0;232;2288;49050
138.124;1596.7;2514;88;0;0;306;2166;51075
138.569;1597.7;2948;1005;0;0;346;2310;53070
138.7;1614.9;2585;77;0;0;330;2334;53085
155.6;1625.9;3589;263;0;0;455;2986;66105
138.913;1595.9;2534;105;0;0;270;2260;52530
135.828;1597.3;2528;71;0;0;247;2122;51570
138.407;1587.5;2430;3756;0;0;162;1928;48060
138.401;1580.8;2683;448;0;0;367;2379;55080
138.217;1576.6;2368;74;0;0;206;1889;49110
138.286;1575.5;2410;693;0;0;213;1934;49065
138.322;1580.8;2396;80;71;35;247;1968;49035
128.218;1583.2;2492;68;77;38;227;2108;49050
138.483;1582.2;2452;65;78;38;286;2025;49050
138.52;1579.8;2489;65;119;59;188;2058;49035
128.915;1571.8;2357;65;123;60;251;1968;49050
134.976;1582.2;2399;108;126;62;252;1975;49050
135.886;1586.8;2379;68;125;61;224;1988;49050
135.334;1589.8;2396;71;0;0;107;2010;49035
136.258;1577.8;2368;196;0;0;285;2056;48990
150.941;1585.5;2565;65;75;29;478;2680;54060
137.715;1577.3;2447;65;89;35;342;2303;49545
128.936;1582.0;2360;96;83;33;246;2311;49515
137.37;1577.8;2461;271;87;34;256;2324;49575
138.1;1579.7;2421;77;87;34;323;2325;49575
137.761;1584.2;2385;122;85;33;274;2316;49545
137.987;1581.4;2382;301;84;33;257;2290;49560
138.208;1581.7;2374;285;85;33;255;2240;49065
127.907;1580.5;2340;68;85;33;269;2222;48795
137.624;1577.9;2385;260;83;32;362;2236;49065
138.511;1581.9;2317;71;83;33;1010;2186;49050
138.041;1583.8;2343;111;86;34;250;2206;48615
138.196;1589.6;2315;699;85;33;116;2170;48585
138.541;1571.4;2388;336;86;34;185;2250;48570
138.349;1574.5;2360;68;85;33;235;2249;48540
138.145;1577.5;2362;378;85;33;203;2252;48630
138.755;1587.0;2298;68;82;32;209;2206;48570
128.102;1574.05;2371;65;102;50;186;2237;48540
135.97;1579.1;2320;254;101;49;132;2226;48555
135.287;1583.2;2357;68;101;49;144;2294;48585
135.359;1598.1;2278;80;99;49;307;2100;48075
90.069;1557.8;1580;38;0;0;252;2126;34020
138.609;1579.3;2436;246;78;30;338;2098;49545
137.425;1579.2;2354;62;89;35;323;2082;49560
127.462;1586.2;2450;68;0;0;346;2368;49530
139.518;1576.2;2461;524;95;38;242;2307;49035
128.921;1573.9;2424;62;95;37;345;2055;49035
138.705;1572.4;2410;83;77;38;267;1994;49050
138.108;1589.8;2492;79;76;38;236;2101;49020
128.235;1578.2;2450;68;77;38;267;2044;49035
128.235;1578.2;2450;68;77;38;267;2044;49035
138.302;1582.4;2427;65;0;0;290;2389;49050
138.623;1585.8;2379;391;0;0;259;2335;49050
138.463;1598.06;2692;1047;0;0;526;2402;54060
138.37;1589.53;2641;77;0;0;525;2465;55050
138.049;1599.2;2593;65;0;0;655;2676;52560
157.593;1596.1;3580;159;0;0;677;2939;66525
149.46;1584.1;2554;71;0;0;345;3424;53340
137.427;1579.1;2500;150;0;0;368;3097;48990
137.312;1580.5;2402;96;0;0;234;3083;49005
137.503;1579.4;2447;82;0;0;279;2721;48990
138.489;1573.3;2416;62;0;0;310;2676;49005
138.898;1582.6;2382;395;62;26;390;2997;48060
138.527;1572.8;2396;65;61;25;404;3110;48030
138.44;1575.8;2430;426;64;27;392;3009;48045
138.334;1578.5;2354;65;62;26;361;3004;48030
138.059;1574.2;2362;65;63;26;362;2957;48030
138.233;1572.8;2419;71;63;26;240;3039;48540
138.569;1574.2;2388;322;64;27;266;2953;48570
138.968;1576.6;2402;65;65;27;254;3010;48525
138.413;1584.3;2388;566;65;27;292;2961;48090
138.826;1583.0;2399;62;64;26;289;3044;49005
138.266;1578.0;2455;68;58;24;269;3212;49005
138.024;1581.1;2452;268;0;0;303;3134;49065
138.162;1580.8;2379;77;0;0;296;2912;49065
137.852;1579.5;2379;175;0;0;276;3060;49050
137.852;1579.5;2379;175;0;0;276;3060;49050
138.239;1561.0;2337;155;63;26;288;2920;47535
138.955;1571.1;2399;80;66;27;416;2939;47535
138.712;1571.1;2377;65;63;26;346;3024;48030
138.617;1569.9;2343;65;63;26;311;2950;48060
132.902;1567.2;2357;65;64;26;356;3034;47055
138.591;1576.1;2371;63;64;27;415;2942;48105
138.888;1572.0;2413;71;65;27;940;3042;48045
133.452;1572.7;2292;99;63;26;350;2823;46575
133.94;1580.5;2270;71;63;26;286;2774;46530
137.557;1573.4;2351;74;64;27;418;2922;48015
138.148;1570.5;2354;136;61;26;374;2977;48015
138.874;1570.7;2461;74;69;29;342;2951;48000
138.92;1573.0;2391;71;64;26;368;3009;48060
137.366;1579.8;2438;62;65;27;347;3017;48060
150.338;1582.6;2531;62;63;26;465;3343;52545
128.212;1581.6;2497;1492;71;30;472;2786;48015
139.324;1593.8;2399;2743;63;26;317;2990;48015
137.707;1577.6;2354;217;65;27;333;2903;48060
137.281;1581.0;2346;85;62;26;318;2960;48045
139.422;1578.0;2317;65;60;25;316;2962;48030
139.665;1576.2;2357;62;62;26;340;2972;48015
138.229;1573.3;2337;68;62;26;320;2966;48030
90.417;1586.8;1648;136;47;23;497;2106;33000
135.018;1586.2;2365;71;65;27;383;2937;47535
129.048;1573.6;2146;71;63;26;298;2516;47610
138.509;1587.5;2303;62;63;26;304;2844;47535
138.638;1568.8;2340;62;63;26;230;2934;47520
138.39;1583.1;2427;62;64;26;319;3079;48540
138.3;1582.0;2354;673;62;26;548;2917;48585
150.04;1580.1;2565;58;63;26;352;3409;53025
138.163;1594.4;2413;71;74;34;271;2345;48570
137.754;1582.9;2419;114;74;34;332;2333;48585
138.586;1579.25;2486;82;56;24;360;2397;48630
137.97;1574.7;2436;187;0;0;349;2360;48615
138.308;1582.29;2405;63;0;0;310;2369;48570
137.983;1650.0;2481;68;0;0;301;2365;48585
137.936;1580.92;2436;203;0;0;319;2317;48570
139.304;1584.7;2483;395;0;0;339;2360;48585
137.695;1592.5;2545;65;0;0;341;2462;48570
138.043;1600.4;2624;62;0;0;365;2369;48555
139.35;1584.9;2452;1320;0;0;288;2356;48585
137.596;1589.5;2492;353;0;0;304;2416;48525
137.469;1625.3;2441;68;0;0;250;2328;48600
150.324;1592.8;2675;198;0;0;456;2839;53580
138.537;1596.3;2509;1683;0;0;272;2435;48525
138.916;1595.4;2565;136;0;0;280;2486;48555
138.17;1599.6;2593;2313;0;0;416;2275;52050
138.446;1621.1;2829;68;0;0;591;2430;53550
155.708;1615.7;2981;71;0;0;743;2889;59145
140.618;1580.0;3474;345;62;30;646;3537;54375
137.596;1590.2;2413;63;75;34;144;2327;48555
138.725;1580.4;2385;2080;77;35;185;2183;46530
138.304;1582.4;2405;65;74;34;260;2320;48540
138.544;1572.7;2500;1202;76;35;309;2381;48525
138.563;1556.4;2351;65;73;33;232;2191;47955
138.75;1617.7;2410;65;75;34;247;2306;48030
138.369;1593.2;2489;2063;61;27;342;2208;48090
138.679;1592.2;2146;854;75;34;308;2267;47985
137.807;1593.5;2630;1923;80;36;355;2304;49065
138.897;1592.1;2458;65;79;36;232;2257;47985
130.174;1588.3;2455;164;78;35;256;2277;48000
136.486;1583.0;2523;68;76;35;254;2275;48030
137.862;1572.6;2388;71;76;34;227;2245;48015
137.862;1572.6;2388;71;76;34;227;2245;48015
138.297;1576.3;2444;62;75;34;369;2228;48060
138.291;1573.9;2407;347;76;35;309;2206;48045
138.06;1577.8;2360;77;69;33;157;2221;48075
137.929;1577.5;2413;71;78;35;282;2250;48090
137.836;1582.5;2407;381;77;35;216;2234;48060
138.627;1574.3;2399;76;68;31;327;2248;48075
128.16;1573.3;2399;77;74;34;296;2281;48060
